delay,policy,seed,turns,moves,stale_conflicts,mean_phase_error,p95_phase_error,mean_extra_hold,full_board,blue_win,yellow_win
5,queue_aware,2026123116,49,49,0,1.1295414380621658,2.543235777696897,0.4897959183673469,True,False,True
5,blind_delay,2026123117,97,49,48,1.1342880611448565,2.831726634307291,0.24489795918367346,True,True,False
5,queue_aware,2026123117,49,49,0,1.1016094522657047,2.6805543588138008,0.24489795918367346,True,False,True
5,blind_delay,2026123118,95,49,46,1.2341666671534108,2.7286055440492283,0.9387755102040817,True,True,False
5,queue_aware,2026123118,49,49,0,1.1074998725215355,2.7443937484696006,0.8367346938775511,True,True,False
5,blind_delay,2026123119,89,49,40,1.1798800190559235,2.8952871330740813,0.20408163265306123,True,True,False
5,queue_aware,2026123119,49,49,0,1.1227055509091977,2.646421321409555,0.20408163265306123,True,False,True
5,blind_delay,2026123120,92,49,43,1.1955384474593043,2.5672823108477365,0.24489795918367346,True,True,False
5,queue_aware,2026123120,49,49,0,1.1049840304784857,2.7463104043140114,0.14285714285714285,True,False,True
5,blind_delay,2026123121,88,49,39,1.2541494480526028,2.468678626092648,0.3469387755102041,True,False,True
5,queue_aware,2026123121,49,49,0,1.0999804091915917,2.4915490924381754,0.46938775510204084,True,False,True
5,blind_delay,2026123122,94,49,45,1.3025047939775023,2.9502214498258206,0.16326530612244897,True,False,True
5,queue_aware,2026123122,49,49,0,1.0641415765539408,2.2809411219738402,0.22448979591836735,True,False,True
5,blind_delay,2026123123,95,49,46,1.1232198468885708,2.3088326275570696,0.22448979591836735,True,True,False
5,queue_aware,2026123123,49,49,0,1.190803015611499,2.405734480958059,0.1836734693877551,True,True,False
5,blind_delay,2026123124,89,49,40,1.305823789424316,2.816203112477287,0.5306122448979592,True,True,False
5,queue_aware,2026123124,49,49,0,1.209294060644541,3.0940182479905918,0.5714285714285714,True,True,False
5,blind_delay,2026123125,97,49,48,1.1824750821093664,2.8134552630115994,0.7959183673469388,True,True,False
5,queue_aware,2026123125,49,49,0,1.2437064880504825,2.8123050188624514,0.6530612244897959,True,False,True
5,blind_delay,2026123126,97,49,48,1.1382360267415357,2.843407271092751,0.7142857142857143,True,True,False
5,queue_aware,2026123126,49,49,0,1.1124355460344022,2.4719604740854124,0.673469387755102,True,False,True
5,blind_delay,2026123127,95,49,46,1.2936560377343587,2.7878361109424246,0.7755102040816326,True,True,False
5,queue_aware,2026123127,49,49,0,1.1960672128241117,2.691931566680679,0.7551020408163265,True,False,True
5,blind_delay,2026123128,91,49,42,1.170258039436044,2.584453871534665,0.7551020408163265,True,True,False
5,queue_aware,2026123128,49,49,0,1.1364350012964046,2.8403280006323732,0.7142857142857143,True,False,True
5,blind_delay,2026123129,88,49,39,1.2534754255036102,3.0269451744918485,0.30612244897959184,True,False,True
5,queue_aware,2026123129,49,49,0,1.1769146137162605,2.757954383312155,0.42857142857142855,True,True,False
